id,AuthorName,date,PERMNO,TICKER,company
524,The Street Sweeper,21-Mar-14,13878,MDXG,MIMEDX GROUP INC
1292,Viceroy Research,20-Sep-17,13878,MDXG,"MiMedx Group, Inc"
1306,Marc Cohodes,10-Oct-17,13878,MDXG,"MiMedx Group, Inc"
1315,Citron Research,24-Oct-17,13878,MDXG,"MiMedx Group, Inc"
1113,The Friendly Bear,11-Oct-16,15430,MB,MINDBODY Inc
486,Ottoman Bay,12-Dec-13,91455,MR,MINDRAY MEDICAL INTL LTD
1692,Kerrisdale Capital Mana,21-Apr-20,14054,MRTX,"Mirati Therapeutics, Inc."
1021,The Street Sweeper,2-Jun-16,11803,MITK,Mitek Systems Inc.
1052,Real Talk Investments,26-Jul-16,11803,MITK,Mitek Systems Inc.
832,Citron Research,9-Sep-15,14856,MBLY,MOBILEYE N V
813,Suhail Capital,18-Aug-15,14856,MBLY,Mobileye N.V.
920,Long-Short Value,5-Jan-16,14856,MBLY,Mobileye N.V.
1197,Citron Research,24-Feb-17,14856,MBLY,Mobileye N.V.
1429,Spruce Point Capital Ma,27-Jun-18,15135,MOMO,Momo Inc
1478,J Capital Research Limi,3-Dec-18,15135,MOMO,Momo Inc
1615,Spruce Point Capital Ma,9-Oct-19,90455,MPWR,Monolithic Power Systems Inc.
628,Blue Pacific Partners,1-Oct-14,88668,MON,Monsanto Company
311,Microcap Stars,13-Sep-12,88031,MNST,MONSTER BEVERAGE CORP
938,Citron Research,29-Jan-16,88031,MNST,Monster Beverage Corporation
504,Gravity Research,6-Feb-14,14165,MONT,MONTAGE TECHNOLOGY GROUP LTD
567,Whitney Tilson,11-Jun-14,14165,MONT,MONTAGE TECHNOLOGY GROUP LTD
508,Aristides Capital,13-Feb-14,14165,MONT,Montage Technology Group Ltd.
31,Kynikos Associates,31-May-07,48506,MCO,MOODYS CORP
75,David Einhorn,27-May-09,48506,MCO,MOODYS CORP
1594,Mako Research,5-Sep-19,80341,MPAA,Motorcar Parts of America Inc.
1182,Citron Research,7-Feb-17,22779,MSI,Motorola Solutions Inc.
13,Citron Research,5-Jul-06,87165,MOVE,MOVE INC
1434,The Street Sweeper,19-Jul-18,14818,MTBC,"MTBC, Inc."
1765,Muddy Waters Research,11-Nov-20,19331,MPLN,MultiPlan Corporation
1407,The Capitolist,3-May-18,82508,MYGN,Myriad Genetics Inc
1498,FFJ,7-Jan-19,82508,MYGN,Myriad Genetics Inc
338,FJE Research,10-Dec-12,12746,NQ,N Q MOBILE INC
460,Muddy Waters Research,24-Oct-13,12746,NQ,N Q MOBILE INC
549,The Pump Stopper,14-May-14,12746,NQ,N Q MOBILE INC
1744,Citron Research,15-Sep-20,19647,NNOX,Nano X Imaging Ltd.
1748,Muddy Waters Research,22-Sep-20,19647,NNOX,Nano X Imaging Ltd.
507,Pump Terminator,11-Feb-14,14133,NNVC,NANOVIRICIDES INC
1655,White Diamond Research,3-Feb-20,14133,NNVC,NanoViricides Inc
459,Xuhua Zhou,23-Oct-13,87279,NBG,NATIONAL BANK OF GREECE S A
112,Bronte Capital,4-Jun-10,87279,NBGIF,National Bank of Greece SA
1103,Glaucus Research Group,28-Sep-16,76839,FIZZ,National Beverage Corp.
1586,The Capitolist,14-Aug-19,16971,EYE,National Vision Holdings Inc
985,Cliffside Research,26-Apr-16,11654,NAII,Natural Alternatives Internation
1187,Unemon1,10-Feb-17,81728,NHTC,Natural Health Trends Corp
1437,Quoth the Raven,19-Jul-18,81728,NHTC,Natural Health Trends Corp.
342,GeoInvesting (FG Alpha,19-Dec-12,78066,NAVB,Navidea Biopharmaceuticals Inc.
919,Long-Short Value,5-Jan-16,14601,NAVI,Navient Corp
745,Spruce Point Capital Ma,23-Apr-15,84372,NCR,NCR Corporation
293,Martin Shkreli,18-Jun-12,80539,NKTR,NEKTAR THERAPEUTICS
1456,Plainview LLC,1-Oct-18,80539,NKTR,Nektar Therapeutics
805,Aristides Capital,10-Aug-15,14535,NLTX,"Neoleukin Therapeutics, Inc."
444,Richard Pearson,11-Sep-13,68145,NEON,NEONODE INC
572,The Pump Stopper,18-Jun-14,68145,NEON,NEONODE INC
200,Martin Shkreli,1-Jun-11,78066,NEOP,NEOPROBE CORP
660,Bleecker Street Researc,21-Nov-14,34666,NBS,NEOSTEM INC
1474,Viceroy Research,28-Nov-18,89547,NRP,NEPI Rockcastle plc
341,Richard Pearson,17-Dec-12,92222,NEPT,NEPTUNE TECH & BIORESOURCES INC
878,Jay Yoon,3-Nov-15,90875,UEPS,Net 1 UEPS Technologies Inc
874,Jay Yoon,30-Oct-15,90875,UEPS,Net 1 UEPS Technologies Inc.
134,Whitney Tilson,29-Oct-10,89393,NFLX,NETFLIX INC
142,Manuel P. Asensio,3-Dec-10,89393,NFLX,NETFLIX INC
1424,Citron Research,14-Jun-18,89393,NFLX,Netflix Inc
830,Citron Research,2-Sep-15,89393,NFLX,Netflix Inc.
932,"Greenlight Capital, Inc",19-Jan-16,89393,NFLX,Netflix Inc.
1055,Odey Asset Management,8-Aug-16,89393,NFLX,Netflix Inc.
1373,Citron Research,12-Mar-18,89393,NFLX,Netflix Inc.
1641,Marcus Aurelius Value,11-Dec-19,83534,NBIX,Neurocrine Biosciences Inc.
1283,Viceroy Research,30-Aug-17,15074,NDRM,NeuroDerm Ltd
1233,Unemon1,4-May-17,16639,NTRP,"Neurotrope, Inc."
753,Lakewood Capital Manage,1-May-15,90763,NSR,NEUSTAR INC
339,GeoInvesting (FG Alpha,11-Dec-12,84343,EBODF,New Energy Exchange Ltd
177,The GeoTeam,5-Apr-11,12056,NEWN,NEW ENERGY SYSTEMS GROUP
65,Citron Research,16-Apr-09,91457,EDU,NEW ORIENTAL EDUC & TECH GP INC
297,Muddy Waters Research,18-Jul-12,91457,EDU,NEW ORIENTAL EDUC & TECH GP INC
1689,Hindenburg Research,20-Apr-20,16334,NUAG,NEW PACIFIC METALS CORP
1250,The Street Sweeper,6-Jun-17,16593,NBEV,"NewAge, Inc."
1510,White Diamond Research,6-Feb-19,16593,NBEV,"NewAge, Inc."
1563,Grizzly Research LLC,27-Jun-19,16593,NBEV,"NewAge, Inc."
1308,Soapbox Research,11-Oct-17,60986,NWL,Newell Brands Inc.
1287,Alpha Exposure,12-Sep-17,13111,NLNK,NewLink Genetics Corporation
1670,Copperfield Research,2-Mar-20,58836,NEWT,Newtek Business Services Inc.
1154,Muddy Waters Research,13-Dec-16,89156,6594.,Nidec Corp.
1713,Edward Vranic,16-Jun-20,17907,NKLA,Nikola Corporation
1741,Hindenburg Research,10-Sep-20,17907,NKLA,Nikola Corporation
1766,Citron Research,13-Nov-20,18087,NIO,NIO Inc
961,GeoInvesting (FG Alpha,8-Mar-16,12377,NOAH,Noah Holdings Limited
852,The Emperor Has No Clot,9-Oct-15,15324,HLTH,NOBILIS HEALTH CORP
1071,The Street Sweeper,16-Aug-16,90443,NAK,Northern Dynasty Minerals
1189,Kerrisdale Capital,14-Feb-17,90443,NAK,Northern Dynasty Minerals
1739,J Capital Research,9-Sep-20,90443,NAK,Northern Dynasty Minerals
169,The Street Sweeper,20-Mar-11,92601,NOG,NORTHERN OIL & GAS INC
171,John Hempton,22-Mar-11,92601,NOG,NORTHERN OIL & GAS INC
582,Richard Pearson,7-Jul-14,89277,NWBO,NORTHWEST BIOTHERAPEUTICS INC
783,The Street Sweeper,10-Jun-15,89277,NWBO,NORTHWEST BIOTHERAPEUTICS INC
857,Phase Five Research,18-Oct-15,89277,NWBO,NORTHWEST BIOTHERAPEUTICS INC
867,Phase Five Research,28-Oct-15,89277,NWBO,Northwest Biotherapeutics Inc
